	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	Mean_Gene_Len	Stdv_Gene_Len
387	GO:0043153	3.89215e-01	8.60897e-01	2	12	entrainment of circadian clock by photoperiod	BP	1.00000e+00	3.08058e+03	1.96153e+03
388	GO:0042773	3.90179e-01	9.26911e-01	1	5	ATP synthesis coupled electron transport	BP	1.00000e+00	1.31780e+03	7.93748e+02
389	GO:0030097	3.92428e-01	8.58895e-01	2	12	hemopoiesis	BP	1.00000e+00	4.82533e+03	3.88797e+03
390	GO:0010841	3.93854e-01	9.25374e-01	1	5	positive regulation of circadian sleep/wake cycle, wakefulness	BP	1.00000e+00	1.47740e+03	1.19159e+03
391	GO:0051092	3.94736e-01	9.25003e-01	1	5	positive regulation of NF-kappaB transcription factor activity	BP	1.00000e+00	1.30980e+03	7.30232e+02
392	GO:0045471	3.95260e-01	8.57117e-01	2	12	response to ethanol	BP	1.00000e+00	2.99942e+03	1.79170e+03
393	GO:0007416	3.98170e-01	8.15832e-01	3	21	synapse assembly	BP	1.00000e+00	4.46329e+03	3.86479e+03
394	GO:0042331	3.98949e-01	8.54785e-01	2	12	phototaxis	BP	1.00000e+00	3.33808e+03	1.69999e+03
395	GO:0071577	3.99853e-01	8.54211e-01	2	12	zinc ion transmembrane transport	BP	1.00000e+00	1.82292e+03	3.38105e+02
396	GO:0035099	4.01256e-01	8.14241e-01	3	20	hemocyte migration	BP	1.00000e+00	3.32120e+03	1.67387e+03
397	GO:0007584	4.01983e-01	9.21904e-01	1	5	response to nutrient	BP	1.00000e+00	2.62120e+03	2.01026e+03
398	GO:0045464	4.04571e-01	8.11826e-01	3	20	R8 cell fate specification	BP	1.00000e+00	3.71040e+03	1.12044e+03
399	GO:0033627	4.06040e-01	8.10091e-01	3	21	cell adhesion mediated by integrin	BP	1.00000e+00	4.07305e+03	2.43813e+03
400	GO:0008063	4.06123e-01	8.50195e-01	2	12	Toll signaling pathway	BP	1.00000e+00	3.02633e+03	1.32598e+03
401	GO:0006182	4.06187e-01	8.50154e-01	2	12	cGMP biosynthetic process	BP	1.00000e+00	3.98683e+03	1.28421e+03
402	GO:0007168	4.06187e-01	8.50154e-01	2	12	receptor guanylyl cyclase signaling pathway	BP	1.00000e+00	3.75875e+03	1.38794e+03
403	GO:0030490	4.07110e-01	8.47243e-01	2	14	maturation of SSU-rRNA	BP	1.00000e+00	1.60000e+03	9.55650e+02
404	GO:0001708	4.08761e-01	7.82008e-01	4	31	cell fate specification	BP	1.00000e+00	2.65716e+03	1.97906e+03
405	GO:0061061	4.09899e-01	9.18430e-01	1	5	muscle structure development	BP	1.00000e+00	1.81660e+03	1.05906e+03
406	GO:1990399	4.10404e-01	9.18205e-01	1	5	epithelium regeneration	BP	1.00000e+00	1.62460e+03	1.14738e+03
407	GO:0030730	4.14221e-01	9.16494e-01	1	5	sequestering of triglyceride	BP	1.00000e+00	1.81600e+03	9.09182e+02
408	GO:1900426	4.15427e-01	9.12952e-01	1	6	positive regulation of defense response to bacterium	BP	1.00000e+00	7.78833e+02	1.62289e+02
409	GO:0000723	4.16329e-01	8.02469e-01	3	21	telomere maintenance	BP	1.00000e+00	3.01329e+03	2.12201e+03
410	GO:0006744	4.16872e-01	8.41885e-01	2	13	ubiquinone biosynthetic process	BP	1.00000e+00	1.59469e+03	5.82522e+02
411	GO:0042776	4.17953e-01	9.11766e-01	1	6	proton motive force-driven mitochondrial ATP synthesis	BP	1.00000e+00	1.03617e+03	6.77454e+02
412	GO:0034462	4.18437e-01	9.11537e-01	1	6	small-subunit processome assembly	BP	1.00000e+00	8.46833e+02	3.68589e+02
413	GO:0050708	4.20333e-01	9.13707e-01	1	5	regulation of protein secretion	BP	1.00000e+00	2.79960e+03	1.99315e+03
414	GO:0045450	4.25863e-01	8.35851e-01	2	13	bicoid mRNA localization	BP	1.00000e+00	2.81700e+03	1.73672e+03
415	GO:0007431	4.25872e-01	7.95277e-01	3	21	salivary gland development	BP	1.00000e+00	4.67738e+03	3.76578e+03
416	GO:0030719	4.26151e-01	8.35655e-01	2	13	P granule organization	BP	1.00000e+00	2.65608e+03	1.94566e+03
417	GO:0031508	4.27346e-01	9.10439e-01	1	5	pericentric heterochromatin formation	BP	1.00000e+00	2.31820e+03	1.36481e+03
418	GO:0007129	4.28499e-01	9.06704e-01	1	6	homologous chromosome pairing at meiosis	BP	1.00000e+00	1.47433e+03	1.46740e+03
419	GO:0009306	4.29339e-01	7.32529e-01	6	50	protein secretion	BP	1.00000e+00	2.04696e+03	1.29838e+03
420	GO:0048149	4.30036e-01	7.21435e-01	7	55	behavioral response to ethanol	BP	1.00000e+00	3.23727e+03	1.72566e+03
421	GO:0044773	4.30473e-01	9.08957e-01	1	5	mitotic DNA damage checkpoint signaling	BP	1.00000e+00	1.63760e+03	6.64289e+02
422	GO:0040014	4.30546e-01	8.32662e-01	2	13	regulation of multicellular organism growth	BP	1.00000e+00	3.66692e+03	2.87520e+03
423	GO:0000462	4.31265e-01	7.89943e-01	3	23	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.00000e+00	2.05261e+03	1.36886e+03
424	GO:0006117	4.31295e-01	9.08565e-01	1	5	acetaldehyde metabolic process	BP	1.00000e+00	2.34340e+03	1.31198e+03
425	GO:0050777	4.31591e-01	9.08424e-01	1	5	negative regulation of immune response	BP	1.00000e+00	2.45920e+03	1.46269e+03
426	GO:0042176	4.31633e-01	9.08404e-01	1	5	regulation of protein catabolic process	BP	1.00000e+00	2.01140e+03	1.01797e+03
427	GO:0010470	4.33039e-01	9.07730e-01	1	5	regulation of gastrulation	BP	1.00000e+00	2.25040e+03	1.33574e+03
428	GO:0042745	4.34054e-01	9.07241e-01	1	5	circadian sleep/wake cycle	BP	1.00000e+00	2.68220e+03	1.26913e+03
429	GO:0140042	4.34772e-01	9.06894e-01	1	5	lipid droplet formation	BP	1.00000e+00	1.73440e+03	6.48966e+02
430	GO:0048638	4.34890e-01	9.06837e-01	1	5	regulation of developmental growth	BP	1.00000e+00	3.20580e+03	3.12046e+03
431	GO:0048072	4.35603e-01	8.29181e-01	2	13	compound eye pigmentation	BP	1.00000e+00	2.50662e+03	1.04182e+03
432	GO:0007540	4.35816e-01	9.06389e-01	1	5	sex determination, establishment of X:A ratio	BP	1.00000e+00	1.88220e+03	6.94213e+02
433	GO:0051445	4.36298e-01	9.06156e-01	1	5	regulation of meiotic cell cycle	BP	1.00000e+00	1.43800e+03	3.61880e+02
434	GO:0034968	4.36378e-01	9.06117e-01	1	5	histone lysine methylation	BP	1.00000e+00	1.57740e+03	4.99333e+02
435	GO:0035222	4.36532e-01	7.87103e-01	3	21	wing disc pattern formation	BP	1.00000e+00	5.36305e+03	4.33701e+03
436	GO:0046957	4.38371e-01	9.05146e-01	1	5	negative phototaxis	BP	1.00000e+00	2.96600e+03	1.58233e+03
437	GO:0003014	4.38760e-01	9.04955e-01	1	5	renal system process	BP	1.00000e+00	2.41480e+03	1.50246e+03
438	GO:0006915	4.38930e-01	7.24648e-01	6	48	apoptotic process	BP	1.00000e+00	2.03827e+03	9.53333e+02
439	GO:0048802	4.39461e-01	9.04612e-01	1	5	notum morphogenesis	BP	1.00000e+00	2.86720e+03	1.17462e+03
440	GO:0009949	4.39588e-01	9.04550e-01	1	5	polarity specification of anterior/posterior axis	BP	1.00000e+00	2.35240e+03	1.42937e+03
441	GO:0016255	4.40069e-01	9.04313e-01	1	5	attachment of GPI anchor to protein	BP	1.00000e+00	1.58360e+03	4.65664e+02
442	GO:0036089	4.40261e-01	9.04218e-01	1	5	cleavage furrow formation	BP	1.00000e+00	3.00420e+03	1.28105e+03
443	GO:0050974	4.40330e-01	9.04185e-01	1	5	detection of mechanical stimulus involved in sensory perception	BP	1.00000e+00	3.24340e+03	1.86336e+03
444	GO:0070475	4.40401e-01	9.04150e-01	1	5	rRNA base methylation	BP	1.00000e+00	1.70240e+03	6.60828e+02
445	GO:0042775	4.41676e-01	9.00129e-01	1	6	mitochondrial ATP synthesis coupled electron transport	BP	1.00000e+00	1.40567e+03	9.96665e+02
446	GO:0007006	4.41682e-01	9.03518e-01	1	5	mitochondrial membrane organization	BP	1.00000e+00	1.45020e+03	2.24312e+02
447	GO:0018023	4.42096e-01	9.03313e-01	1	5	peptidyl-lysine trimethylation	BP	1.00000e+00	1.62940e+03	4.00858e+02
448	GO:0042790	4.42485e-01	9.03121e-01	1	5	nucleolar large rRNA transcription by RNA polymerase I	BP	1.00000e+00	2.08480e+03	7.98568e+02
449	GO:0046688	4.44971e-01	8.98440e-01	1	6	response to copper ion	BP	1.00000e+00	2.18433e+03	1.64631e+03
450	GO:0009620	4.45194e-01	8.21273e-01	2	14	response to fungus	BP	1.00000e+00	1.67100e+03	9.68962e+02
451	GO:0051383	4.45490e-01	9.01624e-01	1	5	kinetochore organization	BP	1.00000e+00	3.41860e+03	1.84082e+03
452	GO:0031023	4.45750e-01	9.01494e-01	1	5	microtubule organizing center organization	BP	1.00000e+00	3.78140e+03	2.95403e+03
453	GO:0030166	4.46126e-01	9.01306e-01	1	5	proteoglycan biosynthetic process	BP	1.00000e+00	1.97140e+03	8.02044e+02
454	GO:0007303	4.46733e-01	8.21388e-01	2	13	cytoplasmic transport, nurse cell to oocyte	BP	1.00000e+00	5.61946e+03	7.37755e+03
455	GO:0071586	4.46786e-01	9.00974e-01	1	5	CAAX-box protein processing	BP	1.00000e+00	1.57400e+03	2.63939e+02
456	GO:0008069	4.46808e-01	8.21335e-01	2	13	dorsal/ventral axis specification, ovarian follicular epithelium	BP	1.00000e+00	3.52546e+03	1.16227e+03
457	GO:0019934	4.47469e-01	8.20866e-01	2	13	cGMP-mediated signaling	BP	1.00000e+00	4.35385e+03	1.57488e+03
458	GO:0007631	4.47487e-01	9.00622e-01	1	5	feeding behavior	BP	1.00000e+00	2.15220e+03	8.98538e+02
459	GO:0032367	4.47707e-01	8.94563e-01	1	7	intracellular cholesterol transport	BP	1.00000e+00	6.98714e+02	5.92253e+01
460	GO:0007057	4.47740e-01	9.00494e-01	1	5	spindle assembly involved in female meiosis I	BP	1.00000e+00	2.30160e+03	1.02689e+03
461	GO:0072334	4.49008e-01	8.99854e-01	1	5	UDP-galactose transmembrane transport	BP	1.00000e+00	1.86820e+03	5.13820e+02
462	GO:0045814	4.49163e-01	8.99775e-01	1	5	negative regulation of gene expression, epigenetic	BP	1.00000e+00	4.73120e+03	4.25738e+03
463	GO:2001234	4.49302e-01	8.99705e-01	1	5	negative regulation of apoptotic signaling pathway	BP	1.00000e+00	3.23800e+03	1.63190e+03
464	GO:0098869	4.49762e-01	8.95953e-01	1	6	cellular oxidant detoxification	BP	1.00000e+00	1.10717e+03	5.62555e+02
465	GO:0016266	4.50474e-01	8.99110e-01	1	5	O-glycan processing	BP	1.00000e+00	1.82120e+03	5.36491e+02
466	GO:0035073	4.50834e-01	8.17246e-01	2	14	pupariation	BP	1.00000e+00	2.77014e+03	2.13685e+03
467	GO:0032790	4.51543e-01	8.98566e-01	1	5	ribosome disassembly	BP	1.00000e+00	1.97640e+03	3.90753e+02
468	GO:0046716	4.51577e-01	7.47257e-01	4	31	muscle cell cellular homeostasis	BP	1.00000e+00	4.07610e+03	2.86767e+03
469	GO:0031119	4.52129e-01	8.98266e-01	1	5	tRNA pseudouridine synthesis	BP	1.00000e+00	1.86560e+03	4.61708e+02
470	GO:0071632	4.52226e-01	8.98217e-01	1	5	optomotor response	BP	1.00000e+00	3.33160e+03	1.72791e+03
471	GO:0043488	4.52255e-01	8.98202e-01	1	5	regulation of mRNA stability	BP	1.00000e+00	3.14780e+03	1.06606e+03
472	GO:0007630	4.52648e-01	8.98001e-01	1	5	jump response	BP	1.00000e+00	3.97880e+03	2.20867e+03
473	GO:0097190	4.53645e-01	8.93909e-01	1	6	apoptotic signaling pathway	BP	1.00000e+00	1.33483e+03	8.71442e+02
474	GO:0060810	4.53696e-01	8.97463e-01	1	5	intracellular mRNA localization involved in pattern specification process	BP	1.00000e+00	2.36380e+03	9.33857e+02
475	GO:0070328	4.53825e-01	7.44990e-01	4	32	triglyceride homeostasis	BP	1.00000e+00	2.43841e+03	1.80918e+03
476	GO:0048644	4.53897e-01	8.97360e-01	1	5	muscle organ morphogenesis	BP	1.00000e+00	3.80860e+03	1.78671e+03
477	GO:0048865	4.53975e-01	8.97320e-01	1	5	stem cell fate commitment	BP	1.00000e+00	3.18420e+03	1.55477e+03
478	GO:0072583	4.53985e-01	8.14974e-01	2	14	clathrin-dependent endocytosis	BP	1.00000e+00	4.34779e+03	3.43561e+03
479	GO:0008286	4.54039e-01	7.44452e-01	4	33	insulin receptor signaling pathway	BP	1.00000e+00	3.23397e+03	2.47159e+03
480	GO:0007616	4.54051e-01	6.82709e-01	9	74	long-term memory	BP	1.00000e+00	3.97785e+03	2.37261e+03
481	GO:0045998	4.54108e-01	8.93663e-01	1	6	positive regulation of ecdysteroid biosynthetic process	BP	1.00000e+00	1.16650e+03	6.22632e+02
482	GO:0010804	4.54174e-01	8.97218e-01	1	5	negative regulation of tumor necrosis factor-mediated signaling pathway	BP	1.00000e+00	5.18220e+03	5.63521e+03
483	GO:0006085	4.54194e-01	8.97207e-01	1	5	acetyl-CoA biosynthetic process	BP	1.00000e+00	3.42000e+03	1.45263e+03
484	GO:0040016	4.54356e-01	8.97124e-01	1	5	embryonic cleavage	BP	1.00000e+00	2.48320e+03	6.83450e+02
485	GO:0050806	4.54485e-01	8.97058e-01	1	5	positive regulation of synaptic transmission	BP	1.00000e+00	5.69720e+03	2.51626e+03
486	GO:0007419	4.54489e-01	6.82309e-01	9	74	ventral cord development	BP	1.00000e+00	3.74343e+03	1.78160e+03
487	GO:0071481	4.54510e-01	8.97045e-01	1	5	cellular response to X-ray	BP	1.00000e+00	2.41140e+03	7.30148e+02
488	GO:0008293	4.54511e-01	7.72305e-01	3	22	torso signaling pathway	BP	1.00000e+00	3.56195e+03	1.85377e+03
489	GO:0030576	4.54558e-01	8.97020e-01	1	5	Cajal body organization	BP	1.00000e+00	2.66980e+03	8.17095e+02
490	GO:0008277	4.54622e-01	8.96987e-01	1	5	regulation of G protein-coupled receptor signaling pathway	BP	1.00000e+00	3.82720e+03	1.81453e+03
491	GO:0030029	4.54687e-01	8.96954e-01	1	5	actin filament-based process	BP	1.00000e+00	2.96040e+03	8.32296e+02
492	GO:1903391	4.54794e-01	8.96898e-01	1	5	regulation of adherens junction organization	BP	1.00000e+00	2.88820e+03	9.51137e+02
493	GO:0009113	4.54934e-01	8.96826e-01	1	5	purine nucleobase biosynthetic process	BP	1.00000e+00	2.74020e+03	1.01019e+03
494	GO:0000963	4.55021e-01	8.96781e-01	1	5	mitochondrial RNA processing	BP	1.00000e+00	2.72400e+03	4.34698e+02
495	GO:1901642	4.55055e-01	8.96764e-01	1	5	nucleoside transmembrane transport	BP	1.00000e+00	2.45220e+03	4.73839e+02
496	GO:2000738	4.55059e-01	8.96761e-01	1	5	positive regulation of stem cell differentiation	BP	1.00000e+00	2.77560e+03	4.36098e+02
497	GO:0097104	4.55064e-01	8.96759e-01	1	5	postsynaptic membrane assembly	BP	1.00000e+00	4.92140e+03	1.52190e+03
498	GO:0001932	4.55070e-01	8.96756e-01	1	5	regulation of protein phosphorylation	BP	1.00000e+00	4.21060e+03	1.36814e+03
499	GO:0030206	4.55071e-01	8.96756e-01	1	5	chondroitin sulfate biosynthetic process	BP	1.00000e+00	3.00080e+03	7.47143e+02
500	GO:0036090	4.55071e-01	8.96756e-01	1	5	cleavage furrow ingression	BP	1.00000e+00	2.75100e+03	6.02757e+02
501	GO:0048499	4.55071e-01	8.96756e-01	1	5	synaptic vesicle membrane organization	BP	1.00000e+00	7.36320e+03	3.79077e+03
502	GO:0001742	4.55071e-01	8.96756e-01	1	5	oenocyte differentiation	BP	1.00000e+00	4.26360e+03	1.09339e+03
503	GO:0007210	4.55071e-01	8.96756e-01	1	5	serotonin receptor signaling pathway	BP	1.00000e+00	4.22380e+03	5.73275e+02
504	GO:0035310	4.55071e-01	8.96756e-01	1	5	notum cell fate specification	BP	1.00000e+00	4.49640e+03	1.37780e+03
505	GO:0042688	4.55071e-01	8.96756e-01	1	5	crystal cell differentiation	BP	1.00000e+00	5.07880e+03	2.59486e+03
506	GO:0048311	4.55071e-01	8.96756e-01	1	5	mitochondrion distribution	BP	1.00000e+00	5.40940e+03	4.53742e+03
507	GO:0048546	4.55071e-01	8.96756e-01	1	5	digestive tract morphogenesis	BP	1.00000e+00	4.10580e+03	1.07358e+03
508	GO:0048699	4.55071e-01	8.96756e-01	1	5	generation of neurons	BP	1.00000e+00	4.00120e+03	1.14372e+03
509	GO:0007414	4.55071e-01	8.96756e-01	1	5	axonal defasciculation	BP	1.00000e+00	4.79680e+03	1.09985e+03
510	GO:0045873	4.55071e-01	8.96756e-01	1	5	negative regulation of sevenless signaling pathway	BP	1.00000e+00	4.52560e+03	1.40385e+03
511	GO:0008335	4.55071e-01	8.96756e-01	1	5	female germline ring canal stabilization	BP	1.00000e+00	8.98960e+03	1.08498e+04
512	GO:0010526	4.55071e-01	8.96756e-01	1	5	negative regulation of transposition, RNA-mediated	BP	1.00000e+00	3.49340e+03	8.23326e+02
513	GO:0042065	4.55071e-01	8.96756e-01	1	5	glial cell growth	BP	1.00000e+00	5.75420e+03	5.22548e+03
514	GO:0007344	4.55071e-01	8.96756e-01	1	5	pronuclear fusion	BP	1.00000e+00	4.28520e+03	1.87698e+03
515	GO:0050830	4.57601e-01	7.20900e-01	5	48	defense response to Gram-positive bacterium	BP	1.00000e+00	1.48219e+03	1.33573e+03
516	GO:0019509	4.58697e-01	8.91212e-01	1	6	L-methionine salvage from methylthioadenosine	BP	1.00000e+00	1.03183e+03	2.56065e+02
517	GO:0007088	4.59443e-01	7.68348e-01	3	22	regulation of mitotic nuclear division	BP	1.00000e+00	3.27541e+03	2.69580e+03
518	GO:1903688	4.61856e-01	7.19017e-01	5	40	positive regulation of border follicle cell migration	BP	1.00000e+00	4.03280e+03	2.34425e+03
519	GO:0007166	4.63182e-01	7.37466e-01	4	31	cell surface receptor signaling pathway	BP	1.00000e+00	2.87284e+03	2.19625e+03
520	GO:0007435	4.63583e-01	7.02953e-01	6	48	salivary gland morphogenesis	BP	1.00000e+00	3.49794e+03	1.73301e+03
521	GO:0002814	4.64562e-01	8.88026e-01	1	6	negative regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	BP	1.00000e+00	1.58083e+03	1.02279e+03
522	GO:0007494	4.67341e-01	7.33918e-01	4	31	midgut development	BP	1.00000e+00	3.82265e+03	1.71133e+03
523	GO:0016126	4.69020e-01	8.85564e-01	1	6	sterol biosynthetic process	BP	1.00000e+00	1.31800e+03	6.78096e+02
524	GO:0019915	4.69260e-01	8.03752e-01	2	14	lipid storage	BP	1.00000e+00	2.42400e+03	1.11174e+03
525	GO:0042691	4.69345e-01	8.85383e-01	1	6	positive regulation of crystal cell differentiation	BP	1.00000e+00	3.72183e+03	3.09069e+03
526	GO:0005978	4.69603e-01	8.85240e-01	1	6	glycogen biosynthetic process	BP	1.00000e+00	2.36100e+03	1.44728e+03
527	GO:0061060	4.69846e-01	7.31375e-01	4	32	negative regulation of peptidoglycan recognition protein signaling pathway	BP	1.00000e+00	2.83831e+03	2.22758e+03
528	GO:0046330	4.74881e-01	7.27032e-01	4	32	positive regulation of JNK cascade	BP	1.00000e+00	2.80550e+03	1.59130e+03
529	GO:0045198	4.74944e-01	8.82240e-01	1	6	establishment of epithelial cell apical/basal polarity	BP	1.00000e+00	5.03483e+03	4.58189e+03
530	GO:0060074	4.76166e-01	8.81546e-01	1	6	synapse maturation	BP	1.00000e+00	3.12117e+03	1.72184e+03
531	GO:0016540	4.76223e-01	8.81514e-01	1	6	protein autoprocessing	BP	1.00000e+00	3.23900e+03	2.50101e+03
532	GO:0098930	4.76600e-01	8.81299e-01	1	6	axonal transport	BP	1.00000e+00	2.16183e+03	1.35090e+03
533	GO:0030308	4.77034e-01	7.97904e-01	2	14	negative regulation of cell growth	BP	1.00000e+00	3.72300e+03	1.99280e+03
534	GO:0030720	4.77840e-01	7.97291e-01	2	14	oocyte localization involved in germarium-derived egg chamber formation	BP	1.00000e+00	4.37250e+03	2.38445e+03
535	GO:0006890	4.78043e-01	7.52484e-01	3	23	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	BP	1.00000e+00	2.04804e+03	8.81257e+02
536	GO:0034614	4.79821e-01	8.79457e-01	1	6	cellular response to reactive oxygen species	BP	1.00000e+00	1.48200e+03	6.21060e+02
537	GO:0034067	4.80327e-01	8.79165e-01	1	6	protein localization to Golgi apparatus	BP	1.00000e+00	1.72300e+03	1.11723e+03
538	GO:0045199	4.81634e-01	8.78411e-01	1	6	maintenance of epithelial cell apical/basal polarity	BP	1.00000e+00	1.64967e+03	8.55146e+02
539	GO:0042632	4.83232e-01	7.92018e-01	2	15	cholesterol homeostasis	BP	1.00000e+00	3.21947e+03	2.53056e+03
540	GO:0007638	4.83289e-01	7.93129e-01	2	14	mechanosensory behavior	BP	1.00000e+00	4.64036e+03	2.28187e+03
541	GO:0016973	4.85373e-01	7.89356e-01	2	16	poly(A)+ mRNA export from nucleus	BP	1.00000e+00	2.28975e+03	1.75709e+03
542	GO:0030509	4.85775e-01	7.91215e-01	2	14	BMP signaling pathway	BP	1.00000e+00	3.45771e+03	1.80193e+03
543	GO:0060395	4.85775e-01	7.91215e-01	2	14	SMAD protein signal transduction	BP	1.00000e+00	3.21443e+03	8.64059e+02
544	GO:0003383	4.87082e-01	7.90205e-01	2	14	apical constriction	BP	1.00000e+00	3.95100e+03	1.48847e+03
545	GO:0016063	4.87313e-01	7.88858e-01	2	15	rhodopsin biosynthetic process	BP	1.00000e+00	2.45340e+03	1.70942e+03
546	GO:0048640	4.87710e-01	8.74864e-01	1	6	negative regulation of developmental growth	BP	1.00000e+00	2.38533e+03	1.21189e+03
547	GO:0007368	4.88592e-01	8.74343e-01	1	6	determination of left/right symmetry	BP	1.00000e+00	2.36133e+03	1.16312e+03
548	GO:0030011	4.89412e-01	8.73858e-01	1	6	maintenance of cell polarity	BP	1.00000e+00	2.28333e+03	1.23993e+03
549	GO:0000070	4.90164e-01	7.13664e-01	4	32	mitotic sister chromatid segregation	BP	1.00000e+00	3.13059e+03	1.53084e+03
550	GO:0035176	4.91262e-01	8.72759e-01	1	6	social behavior	BP	1.00000e+00	4.09567e+03	2.60410e+03
551	GO:2000736	4.93476e-01	7.84035e-01	2	15	regulation of stem cell differentiation	BP	1.00000e+00	2.66327e+03	1.51301e+03
552	GO:0035435	4.93558e-01	7.83970e-01	2	15	phosphate ion transmembrane transport	BP	1.00000e+00	1.59380e+03	6.46405e+02
553	GO:0042325	4.94737e-01	8.70678e-01	1	6	regulation of phosphorylation	BP	1.00000e+00	3.35817e+03	2.11781e+03
554	GO:0008156	4.95896e-01	8.66958e-01	1	7	negative regulation of DNA replication	BP	1.00000e+00	1.68857e+03	1.34623e+03
555	GO:0051496	4.96851e-01	8.69401e-01	1	6	positive regulation of stress fiber assembly	BP	1.00000e+00	3.90667e+03	2.45524e+03
556	GO:0015937	4.98586e-01	8.68346e-01	1	6	coenzyme A biosynthetic process	BP	1.00000e+00	1.80217e+03	8.33757e+02
557	GO:0048478	4.98781e-01	8.68227e-01	1	6	replication fork protection	BP	1.00000e+00	2.54217e+03	1.55348e+03
558	GO:0006310	4.99231e-01	7.79476e-01	2	15	DNA recombination	BP	1.00000e+00	2.41413e+03	1.31575e+03
559	GO:0007052	4.99614e-01	6.69484e-01	6	51	mitotic spindle organization	BP	1.00000e+00	3.11167e+03	2.37537e+03
560	GO:0007298	5.00099e-01	6.26517e-01	11	95	border follicle cell migration	BP	1.00000e+00	3.82093e+03	2.31334e+03
561	GO:0006909	5.01067e-01	7.32344e-01	3	24	phagocytosis	BP	1.00000e+00	3.05004e+03	2.42193e+03
562	GO:0071805	5.01407e-01	7.03647e-01	4	32	potassium ion transmembrane transport	BP	1.00000e+00	3.42522e+03	1.47314e+03
563	GO:0008052	5.02313e-01	8.66062e-01	1	6	sensory organ boundary specification	BP	1.00000e+00	2.90767e+03	1.37106e+03
564	GO:0006898	5.04548e-01	7.75217e-01	2	15	receptor-mediated endocytosis	BP	1.00000e+00	4.39793e+03	3.49847e+03
565	GO:0007140	5.05069e-01	7.28870e-01	3	24	male meiotic nuclear division	BP	1.00000e+00	2.80238e+03	1.83173e+03
566	GO:0019430	5.06480e-01	8.60328e-01	1	7	removal of superoxide radicals	BP	1.00000e+00	9.98571e+02	2.46092e+02
567	GO:0044804	5.10057e-01	8.61233e-01	1	6	autophagy of nucleus	BP	1.00000e+00	1.84567e+03	4.62652e+02
568	GO:0009247	5.12921e-01	8.59418e-01	1	6	glycolipid biosynthetic process	BP	1.00000e+00	1.69683e+03	2.24551e+02
569	GO:0001748	5.13051e-01	8.59336e-01	1	6	insect visual primordium development	BP	1.00000e+00	3.37950e+03	1.83664e+03
570	GO:1990182	5.13329e-01	8.59158e-01	1	6	exosomal secretion	BP	1.00000e+00	2.09433e+03	5.85973e+02
571	GO:0090305	5.13906e-01	8.55548e-01	1	7	nucleic acid phosphodiester bond hydrolysis	BP	1.00000e+00	1.44471e+03	1.11208e+03
572	GO:0009266	5.14064e-01	8.58689e-01	1	6	response to temperature stimulus	BP	1.00000e+00	3.77833e+03	1.25896e+03
573	GO:0002121	5.14176e-01	7.67389e-01	2	15	inter-male aggressive behavior	BP	1.00000e+00	3.31993e+03	2.09720e+03
574	GO:0006616	5.14538e-01	8.55137e-01	1	7	SRP-dependent cotranslational protein targeting to membrane, translocation	BP	1.00000e+00	1.37243e+03	6.59926e+02
575	GO:0043433	5.15032e-01	8.58070e-01	1	6	negative regulation of DNA-binding transcription factor activity	BP	1.00000e+00	3.06783e+03	1.24253e+03
576	GO:2000647	5.15450e-01	8.57802e-01	1	6	negative regulation of stem cell proliferation	BP	1.00000e+00	3.19533e+03	9.35006e+02
577	GO:0002807	5.15612e-01	8.57698e-01	1	6	positive regulation of antimicrobial peptide biosynthetic process	BP	1.00000e+00	2.51583e+03	9.97642e+02
578	GO:0008593	5.15712e-01	8.57634e-01	1	6	regulation of Notch signaling pathway	BP	1.00000e+00	2.75483e+03	1.34522e+03
579	GO:0061909	5.15855e-01	8.54276e-01	1	7	autophagosome-lysosome fusion	BP	1.00000e+00	1.94386e+03	1.77950e+03
580	GO:0048513	5.16331e-01	8.57236e-01	1	6	animal organ development	BP	1.00000e+00	3.46767e+03	1.56867e+03
581	GO:0007276	5.16399e-01	8.57193e-01	1	6	gamete generation	BP	1.00000e+00	3.98783e+03	3.49161e+03
582	GO:0006497	5.16402e-01	8.57191e-01	1	6	protein lipidation	BP	1.00000e+00	2.05667e+03	2.42381e+02
583	GO:0043703	5.16425e-01	8.57176e-01	1	6	photoreceptor cell fate determination	BP	1.00000e+00	3.59267e+03	1.68779e+03
584	GO:0051453	5.16542e-01	8.57101e-01	1	6	regulation of intracellular pH	BP	1.00000e+00	3.34933e+03	1.14916e+03
585	GO:0051294	5.16573e-01	8.57081e-01	1	6	establishment of spindle orientation	BP	1.00000e+00	4.01533e+03	1.99801e+03
586	GO:0016321	5.16729e-01	7.65287e-01	2	15	female meiosis chromosome segregation	BP	1.00000e+00	3.57440e+03	2.04196e+03
587	GO:0038004	5.16846e-01	8.56905e-01	1	6	epidermal growth factor receptor ligand maturation	BP	1.00000e+00	2.38533e+03	6.97075e+02
588	GO:0008592	5.16880e-01	8.56883e-01	1	6	regulation of Toll signaling pathway	BP	1.00000e+00	2.35083e+03	5.04704e+02
