	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	Mean_Gene_Len	Stdv_Gene_Len
472	GO:0007630	4.52648e-01	0.898000889296495	1	5	jump response	BP	1.0	3978.8	2208.667417245068
473	GO:0097190	4.53645e-01	0.8939089672809786	1	6	apoptotic signaling pathway	BP	1.0	1334.8	871.4419882521664
474	GO:0060810	4.53696e-01	0.8974634580655811	1	5	intracellular mRNA localization involved in pattern specification process	BP	1.0	2363.8	933.8570340260869
475	GO:0070328	4.53825e-01	0.7449898472240113	4	32	triglyceride homeostasis	BP	1.0	2438.4	1809.1825996042903
476	GO:0048644	4.53897e-01	0.8973603166702939	1	5	muscle organ morphogenesis	BP	1.0	3808.6	1786.7140341979743
477	GO:0048865	4.53975e-01	0.897320048178005	1	5	stem cell fate commitment	BP	1.0	3184.2	1554.7706454651118
478	GO:0072583	4.53985e-01	0.8149743359436932	2	14	clathrin-dependent endocytosis	BP	1.0	4347.8	3435.6130494440445
479	GO:0008286	4.54039e-01	0.7444517021812951	4	33	insulin receptor signaling pathway	BP	1.0	3234.0	2471.5939953539305
480	GO:0007616	4.54051e-01	0.6827093846478479	9	74	long-term memory	BP	1.0	3977.9	2372.6098281897293
481	GO:0045998	4.54108e-01	0.8936634727800143	1	6	positive regulation of ecdysteroid biosynthetic process	BP	1.0	1166.5	622.6319806541688
482	GO:0010804	4.54174e-01	0.897217677996993	1	5	negative regulation of tumor necrosis factor-mediated signaling pathway	BP	1.0	5182.2	5635.208936676616
483	GO:0006085	4.54194e-01	0.897207406375004	1	5	acetyl-CoA biosynthetic process	BP	1.0	3420.0	1452.6301662845915
484	GO:0040016	4.54356e-01	0.8971238199333487	1	5	embryonic cleavage	BP	1.0	2483.2	683.4501883824453
485	GO:0050806	4.54485e-01	0.8970577934310155	1	5	positive regulation of synaptic transmission	BP	1.0	5697.2	2516.257252349211
486	GO:0007419	4.54489e-01	0.6823092013055598	9	74	ventral cord development	BP	1.0	3743.4	1781.600617127233
487	GO:0071481	4.54510e-01	0.8970447572597064	1	5	cellular response to X-ray	BP	1.0	2411.4	730.1478206500379
488	GO:0008293	4.54511e-01	0.7723048541092076	3	22	torso signaling pathway	BP	1.0	3562.0	1853.7688263562552
489	GO:0030576	4.54558e-01	0.8970198600245415	1	5	Cajal body organization	BP	1.0	2669.8	817.0947068730773
490	GO:0008277	4.54622e-01	0.8969870072460038	1	5	regulation of G protein-coupled receptor signaling pathway	BP	1.0	3827.2	1814.532160089757
491	GO:0030029	4.54687e-01	0.8969536826913268	1	5	actin filament-based process	BP	1.0	2960.4	832.2957647375121
492	GO:1903391	4.54794e-01	0.8968981980135504	1	5	regulation of adherens junction organization	BP	1.0	2888.2	951.1372981857036
493	GO:0009113	4.54934e-01	0.8968261973289626	1	5	purine nucleobase biosynthetic process	BP	1.0	2740.2	1010.1949118858203
494	GO:0000963	4.55021e-01	0.8967810208161053	1	5	mitochondrial RNA processing	BP	1.0	2724.0	434.69759603660106
495	GO:1901642	4.55055e-01	0.8967637310720796	1	5	nucleoside transmembrane transport	BP	1.0	2452.2	473.8385379008339
496	GO:2000738	4.55059e-01	0.8967614240633015	1	5	positive regulation of stem cell differentiation	BP	1.0	2775.6	436.09842925651543
497	GO:0097104	4.55064e-01	0.8967591310437011	1	5	postsynaptic membrane assembly	BP	1.0	4921.4	1521.8967901930803
498	GO:0001932	4.55070e-01	0.8967557350463156	1	5	regulation of protein phosphorylation	BP	1.0	4210.6	1368.1423317769245
499	GO:0030206	4.55071e-01	0.8967556288547114	1	5	chondroitin sulfate biosynthetic process	BP	1.0	3000.8	747.1426637530478
500	GO:0036090	4.55071e-01	0.8967556288548713	1	5	cleavage furrow ingression	BP	1.0	2751.0	602.7569991298318
501	GO:0048499	4.55071e-01	0.8967556288550316	1	5	synaptic vesicle membrane organization	BP	1.0	7363.2	3790.7679644103778
502	GO:0001742	4.55071e-01	0.8967556288547115	1	5	oenocyte differentiation	BP	1.0	4263.6	1093.3851288544215
503	GO:0007210	4.55071e-01	0.8967556288550309	1	5	serotonin receptor signaling pathway	BP	1.0	4223.8	573.2752916357027
504	GO:0035310	4.55071e-01	0.8967556288548715	1	5	notum cell fate specification	BP	1.0	4496.4	1377.7980403527943
505	GO:0042688	4.55071e-01	0.8967556288550315	1	5	crystal cell differentiation	BP	1.0	5078.8	2594.8571752603266
506	GO:0048311	4.55071e-01	0.8967556288543914	1	5	mitochondrion distribution	BP	1.0	5409.4	4537.4196896474095
507	GO:0048546	4.55071e-01	0.8967556288547115	1	5	digestive tract morphogenesis	BP	1.0	4105.8	1073.5849104751799
508	GO:0048699	4.55071e-01	0.8967556288545515	1	5	generation of neurons	BP	1.0	4001.2	1143.716118623848
509	GO:0007414	4.55071e-01	0.8967556288550314	1	5	axonal defasciculation	BP	1.0	4796.8	1099.852062779354
510	GO:0045873	4.55071e-01	0.8967556288466219	1	5	negative regulation of sevenless signaling pathway	BP	1.0	4525.6	1403.8509322574102
511	GO:0008335	4.55071e-01	0.8967556288469417	1	5	female germline ring canal stabilization	BP	1.0	8989.6	10849.807972494262
512	GO:0010526	4.55071e-01	0.8967556288466216	1	5	negative regulation of transposition, RNA-mediated	BP	1.0	3493.4	823.3255978044166
513	GO:0042065	4.55071e-01	0.8967556288466211	1	5	glial cell growth	BP	1.0	5754.2	5225.482308840017
514	GO:0007344	4.55071e-01	0.8967556288469416	1	5	pronuclear fusion	BP	1.0	4285.2	1876.980490042451
515	GO:0050830	4.57601e-01	0.7208999042324095	5	48	defense response to Gram-positive bacterium	BP	1.0	1482.2	1335.7301008601064
516	GO:0019509	4.58697e-01	0.8912115213633784	1	6	L-methionine salvage from methylthioadenosine	BP	1.0	1031.8	256.06536708860534
517	GO:0007088	4.59443e-01	0.7683479756755739	3	22	regulation of mitotic nuclear division	BP	1.0	3275.4	2695.7956096500093
518	GO:1903688	4.61856e-01	0.7190169977514491	5	40	positive regulation of border follicle cell migration	BP	1.0	4032.8	2344.2452324788887
519	GO:0007166	4.63182e-01	0.7374660963878124	4	31	cell surface receptor signaling pathway	BP	1.0	2872.8	2196.2535416355563
520	GO:0007435	4.63583e-01	0.7029532543168946	6	48	salivary gland morphogenesis	BP	1.0	3497.9	1733.0145629106573
521	GO:0002814	4.64562e-01	0.8880256889303602	1	6	negative regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	BP	1.0	1580.8	1022.7885765016258
522	GO:0007494	4.67341e-01	0.7339180850896294	4	31	midgut development	BP	1.0	3822.6	1711.3349354192078
523	GO:0016126	4.69020e-01	0.8855642297801205	1	6	sterol biosynthetic process	BP	1.0	1318.0	678.0963550017555
524	GO:0019915	4.69260e-01	0.8037523884260008	2	14	lipid storage	BP	1.0	2424.0	1111.7447677283797
525	GO:0042691	4.69345e-01	0.8853834763529108	1	6	positive regulation of crystal cell differentiation	BP	1.0	3721.8	3090.6914769280284
526	GO:0005978	4.69603e-01	0.8852398629227234	1	6	glycogen biosynthetic process	BP	1.0	2361.0	1447.283086798617
527	GO:0061060	4.69846e-01	0.7313753758505717	4	32	negative regulation of peptidoglycan recognition protein signaling pathway	BP	1.0	2838.3	2227.5780210452226
528	GO:0046330	4.74881e-01	0.7270324549774008	4	32	positive regulation of JNK cascade	BP	1.0	2805.5	1591.2962287079047
529	GO:0045198	4.74944e-01	0.8822397076787072	1	6	establishment of epithelial cell apical/basal polarity	BP	1.0	5034.8	4581.888163070863
530	GO:0060074	4.76166e-01	0.8815464856070383	1	6	synapse maturation	BP	1.0	3121.2	1721.8418836299174
531	GO:0016540	4.76223e-01	0.8815135672558146	1	6	protein autoprocessing	BP	1.0	3239.0	2501.0131280476453
532	GO:0098930	4.76600e-01	0.8812990521058945	1	6	axonal transport	BP	1.0	2161.8	1350.8997516059023
533	GO:0030308	4.77034e-01	0.7979035902691981	2	14	negative regulation of cell growth	BP	1.0	3723.0	1992.7962765922662
534	GO:0030720	4.77840e-01	0.7972914231892165	2	14	oocyte localization involved in germarium-derived egg chamber formation	BP	1.0	4372.5	2384.4482066088162
535	GO:0006890	4.78043e-01	0.7524839500023128	3	23	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	BP	1.0	2048.0	881.2568336218977
536	GO:0034614	4.79821e-01	0.8794565087612002	1	6	cellular response to reactive oxygen species	BP	1.0	1482.0	621.060383537704
537	GO:0034067	4.80327e-01	0.8791647480982268	1	6	protein localization to Golgi apparatus	BP	1.0	1723.0	1117.2316978436777
538	GO:0045199	4.81634e-01	0.8784108947316108	1	6	maintenance of epithelial cell apical/basal polarity	BP	1.0	1649.7	855.1455366713252
539	GO:0042632	4.83232e-01	0.7920180304756614	2	15	cholesterol homeostasis	BP	1.0	3219.5	2530.5608038974724
540	GO:0007638	4.83289e-01	0.7931290594334641	2	14	mechanosensory behavior	BP	1.0	4640.4	2281.865984769697
541	GO:0016973	4.85373e-01	0.7893563069416771	2	16	poly(A)+ mRNA export from nucleus	BP	1.0	2289.8	1757.088874388544
542	GO:0030509	4.85775e-01	0.7912145543192457	2	14	BMP signaling pathway	BP	1.0	3457.7	1801.9341366024066
543	GO:0060395	4.85775e-01	0.791214554318693	2	14	SMAD protein signal transduction	BP	1.0	3214.4	864.0594981403367
544	GO:0003383	4.87082e-01	0.7902046828154567	2	14	apical constriction	BP	1.0	3951.0	1488.4684362505932
545	GO:0016063	4.87313e-01	0.7888578123313954	2	15	rhodopsin biosynthetic process	BP	1.0	2453.4	1709.4230137680959
546	GO:0048640	4.87710e-01	0.8748636123825232	1	6	negative regulation of developmental growth	BP	1.0	2385.3	1211.887875268262
547	GO:0007368	4.88592e-01	0.8743431550679225	1	6	determination of left/right symmetry	BP	1.0	2361.3	1163.1201810456027
548	GO:0030011	4.89412e-01	0.8738582627109588	1	6	maintenance of cell polarity	BP	1.0	2283.3	1239.928985421701
549	GO:0000070	4.90164e-01	0.7136644348425216	4	32	mitotic sister chromatid segregation	BP	1.0	3130.6	1530.8379825151117
550	GO:0035176	4.91262e-01	0.872758999502406	1	6	social behavior	BP	1.0	4095.7	2604.098671112308
551	GO:2000736	4.93476e-01	0.7840346112129057	2	15	regulation of stem cell differentiation	BP	1.0	2663.3	1513.0095600784844
552	GO:0035435	4.93558e-01	0.7839700791020949	2	15	phosphate ion transmembrane transport	BP	1.0	1593.8	646.4053630140559
553	GO:0042325	4.94737e-01	0.8706778081651542	1	6	regulation of phosphorylation	BP	1.0	3358.2	2117.8122687234472
554	GO:0008156	4.95896e-01	0.8669582229874111	1	7	negative regulation of DNA replication	BP	1.0	1688.6	1346.227836495406
555	GO:0051496	4.96851e-01	0.8694007648405803	1	6	positive regulation of stress fiber assembly	BP	1.0	3906.7	2455.2415812343643
556	GO:0015937	4.98586e-01	0.8683464272276872	1	6	coenzyme A biosynthetic process	BP	1.0	1802.2	833.7572421807735
557	GO:0048478	4.98781e-01	0.8682274688081473	1	6	replication fork protection	BP	1.0	2542.2	1553.475181291574
558	GO:0006310	4.99231e-01	0.7794757025211174	2	15	DNA recombination	BP	1.0	2414.1	1315.7493108069214
559	GO:0007052	4.99614e-01	0.669484272414473	6	51	mitotic spindle organization	BP	1.0	3111.7	2375.3670400936776
560	GO:0007298	5.00099e-01	0.6265168245796227	11	95	border follicle cell migration	BP	1.0	3820.9	2313.3420173652403
561	GO:0006909	5.01067e-01	0.7323438287678866	3	24	phagocytosis	BP	1.0	3050.0	2421.9308667391583
562	GO:0071805	5.01407e-01	0.703646510557174	4	32	potassium ion transmembrane transport	BP	1.0	3425.2	1473.1385231533516
563	GO:0008052	5.02313e-01	0.8660623549453541	1	6	sensory organ boundary specification	BP	1.0	2907.7	1371.0630506613797
564	GO:0006898	5.04548e-01	0.7752167166312158	2	15	receptor-mediated endocytosis	BP	1.0	4397.9	3498.4701697869154
565	GO:0007140	5.05069e-01	0.7288703772920202	3	24	male meiotic nuclear division	BP	1.0	2802.4	1831.7347154291567
566	GO:0019430	5.06480e-01	0.8603279542914889	1	7	removal of superoxide radicals	BP	1.0	998.6	246.0922342437933
567	GO:0044804	5.10057e-01	0.8612328267534206	1	6	autophagy of nucleus	BP	1.0	1845.7	462.65201705913796
568	GO:0009247	5.12921e-01	0.8594179461602269	1	6	glycolipid biosynthetic process	BP	1.0	1696.8	224.55097169437695
569	GO:0001748	5.13051e-01	0.8593355714564337	1	6	insect visual primordium development	BP	1.0	3379.5	1836.6363049517088
570	GO:1990182	5.13329e-01	0.8591584937186512	1	6	exosomal secretion	BP	1.0	2094.3	585.9726008004887
571	GO:0090305	5.13906e-01	0.8555483997295019	1	7	nucleic acid phosphodiester bond hydrolysis	BP	1.0	1444.7	1112.0760141395417
572	GO:0009266	5.14064e-01	0.8586891971354864	1	6	response to temperature stimulus	BP	1.0	3778.3	1258.9585201886343
573	GO:0002121	5.14176e-01	0.7673886928490645	2	15	inter-male aggressive behavior	BP	1.0	3319.9	2097.1975416943656
574	GO:0006616	5.14538e-01	0.8551365282020995	1	7	SRP-dependent cotranslational protein targeting to membrane, translocation	BP	1.0	1372.4	659.9257224746384
575	GO:0043433	5.15032e-01	0.85807045422171	1	6	negative regulation of DNA-binding transcription factor activity	BP	1.0	3067.8	1242.5277215776268
576	GO:2000647	5.15450e-01	0.8578019471669078	1	6	negative regulation of stem cell proliferation	BP	1.0	3195.3	935.005822917103
577	GO:0002807	5.15612e-01	0.857698475396449	1	6	positive regulation of antimicrobial peptide biosynthetic process	BP	1.0	2515.8	997.6417888645648
578	GO:0008593	5.15712e-01	0.8576341378257364	1	6	regulation of Notch signaling pathway	BP	1.0	2754.8	1345.21886901558
579	GO:0061909	5.15855e-01	0.8542755470585603	1	7	autophagosome-lysosome fusion	BP	1.0	1943.9	1779.495147392045
580	GO:0048513	5.16331e-01	0.8572363954987171	1	6	animal organ development	BP	1.0	3467.7	1568.6742456255502
581	GO:0007276	5.16399e-01	0.8571929783959644	1	6	gamete generation	BP	1.0	3987.8	3491.6093909383517
582	GO:0006497	5.16402e-01	0.8571907288555134	1	6	protein lipidation	BP	1.0	2056.7	242.38101319112346
583	GO:0043703	5.16425e-01	0.8571762436127516	1	6	photoreceptor cell fate determination	BP	1.0	3592.7	1687.794879585655
584	GO:0051453	5.16542e-01	0.8571008845631956	1	6	regulation of intracellular pH	BP	1.0	3349.3	1149.159499615069
585	GO:0051294	5.16573e-01	0.8570807393699222	1	6	establishment of spindle orientation	BP	1.0	4015.3	1998.0072294385948
586	GO:0016321	5.16729e-01	0.7652867234782157	2	15	female meiosis chromosome segregation	BP	1.0	3574.4	2041.9631991460244
587	GO:0038004	5.16846e-01	0.8569046584485988	1	6	epidermal growth factor receptor ligand maturation	BP	1.0	2385.3	697.0754781386462
588	GO:0008592	5.16880e-01	0.8568831121947551	1	6	regulation of Toll signaling pathway	BP	1.0	2350.8	504.7043413942684
589	GO:0046701	5.16889e-01	0.8568775926138237	1	6	insecticide catabolic process	BP	1.0	2053.0	347.66986256121385
590	GO:0007188	5.17011e-01	0.7650545897424694	2	15	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	1.0	2389.3	779.2287183847599
591	GO:0007450	5.17290e-01	0.8566188635803198	1	6	dorsal/ventral pattern formation, imaginal disc	BP	1.0	3018.3	1076.532809016469
592	GO:0043984	5.17347e-01	0.8565822795306834	1	6	histone H4-K16 acetylation	BP	1.0	3283.2	996.4325393901764
593	GO:0008654	5.17356e-01	0.8565764363348113	1	6	phospholipid biosynthetic process	BP	1.0	3519.7	1803.7147470952518
594	GO:0035172	5.17360e-01	0.8565733563610627	1	6	hemocyte proliferation	BP	1.0	4566.3	2920.3271886706275
595	GO:0045465	5.17388e-01	0.8565556346881508	1	6	R8 cell differentiation	BP	1.0	4218.2	1520.7249824416717
596	GO:0050850	5.17395e-01	0.8565511301819838	1	6	positive regulation of calcium-mediated signaling	BP	1.0	3373.2	1099.027966988203
597	GO:0046665	5.17395e-01	0.8565510971172194	1	6	amnioserosa maintenance	BP	1.0	5061.5	1703.7643371859463
598	GO:2000370	5.17395e-01	0.8565510971172194	1	6	positive regulation of clathrin-dependent endocytosis	BP	1.0	4539.5	1645.7834760380845
599	GO:0035262	5.17395e-01	0.8565510971172194	1	6	gonad morphogenesis	BP	1.0	4020.3	1074.2939800425002
600	GO:0045677	5.17395e-01	0.8565510971172194	1	6	negative regulation of R7 cell differentiation	BP	1.0	4172.0	1069.9786602233398
601	GO:0035309	5.17395e-01	0.8565510971030037	1	6	wing and notum subfield formation	BP	1.0	3677.3	1082.2399097345385
602	GO:0008283	5.17680e-01	0.8530775339272393	1	7	cell population proliferation	BP	1.0	1747.9	1220.443061066809
603	GO:0016325	5.18243e-01	0.7640354043868365	2	15	oocyte microtubule cytoskeleton organization	BP	1.0	3781.3	2193.4306908483695
604	GO:0007315	5.18849e-01	0.7635339899211266	2	15	pole plasm assembly	BP	1.0	3351.7	1916.042917635777
605	GO:0051726	5.18930e-01	0.6667484123115086	5	42	regulation of cell cycle	BP	1.0	2686.1	1456.338006985181
606	GO:0032465	5.20523e-01	0.7621439988700032	2	15	regulation of cytokinesis	BP	1.0	3874.9	3492.150234772585
607	GO:0045433	5.20695e-01	0.7620015970887264	2	15	male courtship behavior, veined wing generated song production	BP	1.0	4857.9	2836.561614976053
608	GO:0006123	5.20882e-01	0.756318650050831	2	22	mitochondrial electron transport, cytochrome c to oxygen	BP	1.0	707.7	370.48449683717433
609	GO:0045475	5.21437e-01	0.6366317771557216	7	61	locomotor rhythm	BP	1.0	3807.5	2551.0971707332083
610	GO:0048190	5.23499e-01	0.6467601829487644	6	52	wing disc dorsal/ventral pattern formation	BP	1.0	3767.4	2450.6997354668238
611	GO:0007628	5.24276e-01	0.7590118047177004	2	15	adult walking behavior	BP	1.0	5221.1	4078.6901568463813
612	GO:0035017	5.24719e-01	0.7586406630352307	2	15	cuticle pattern formation	BP	1.0	3984.8	1533.985145516953
613	GO:0019953	5.25575e-01	0.568394343934434	20	220	sexual reproduction	BP	1.0	1180.0	867.8521213460236
614	GO:0017183	5.28005e-01	0.8461743151686744	1	7	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	BP	1.0	1566.7	1049.974518641247
615	GO:0048846	5.31796e-01	0.8435861674256683	1	7	axon extension involved in axon guidance	BP	1.0	4887.6	3265.5681569606077
616	GO:0007402	5.34117e-01	0.8419867586783337	1	7	ganglion mother cell fate determination	BP	1.0	5016.1	4270.293045433481
617	GO:0007626	5.35119e-01	0.748683895719017	2	16	locomotory behavior	BP	1.0	3139.1	2314.075676025959
618	GO:0030866	5.37195e-01	0.6698984252495167	4	34	cortical actin cytoskeleton organization	BP	1.0	3561.2	1830.158282762832
619	GO:0006646	5.38236e-01	0.839121806711135	1	7	phosphatidylethanolamine biosynthetic process	BP	1.0	2010.0	798.2543454313293
620	GO:0050766	5.39799e-01	0.8380255056666278	1	7	positive regulation of phagocytosis	BP	1.0	2680.9	1551.25050280378
621	GO:0042254	5.40201e-01	0.7432839782450567	2	17	ribosome biogenesis	BP	1.0	1762.0	922.8775968802847
622	GO:0016192	5.42043e-01	0.5707314994459244	14	132	vesicle-mediated transport	BP	1.0	2091.8	1440.753880589244
623	GO:0050482	5.42280e-01	0.8362749211178472	1	7	arachidonic acid secretion	BP	1.0	1311.4	329.5125651811246
624	GO:0034976	5.42649e-01	0.6643585843791584	4	35	response to endoplasmic reticulum stress	BP	1.0	3114.9	2379.954978823022
625	GO:0000472	5.43858e-01	0.8324641117654801	1	8	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.0	1215.8	721.2779890583103
626	GO:0000480	5.43858e-01	0.8324641117654801	1	8	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.0	1215.8	721.2779890583103
627	GO:0006020	5.43969e-01	0.8350756654966229	1	7	inositol metabolic process	BP	1.0	1845.7	1401.5150694144957
628	GO:0006814	5.45854e-01	0.62513280580796	6	52	sodium ion transport	BP	1.0	2307.4	1563.3085897133674
629	GO:0046426	5.46056e-01	0.7391896840588945	2	16	negative regulation of receptor signaling pathway via JAK-STAT	BP	1.0	3404.3	1937.1955476522628
630	GO:0048856	5.47701e-01	0.6898406854611187	3	25	anatomical structure development	BP	1.0	2855.2	1457.7464053805793
631	GO:0000290	5.47764e-01	0.8323587931838279	1	7	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1.0	2488.9	1506.4671471048157
632	GO:0110069	5.49466e-01	0.831130752118136	1	7	syncytial embryo cellularization	BP	1.0	2950.6	1858.3078214288594
633	GO:0045216	5.49975e-01	0.8307622509773157	1	7	cell-cell junction organization	BP	1.0	3533.1	1901.5180723810743
634	GO:0035074	5.51712e-01	0.8295005322564384	1	7	pupation	BP	1.0	2770.6	1590.8753975758896
635	GO:0007525	5.52787e-01	0.6850764631101136	3	25	somatic muscle development	BP	1.0	6199.7	9607.579710707583
636	GO:0035208	5.53948e-01	0.8278662907302642	1	7	positive regulation of hemocyte proliferation	BP	1.0	2395.0	1331.7442911996495
637	GO:0006000	5.54045e-01	0.8277952028022586	1	7	fructose metabolic process	BP	1.0	1571.0	642.1217063098597
638	GO:0016330	5.54695e-01	0.8273179858917656	1	7	second mitotic wave involved in compound eye morphogenesis	BP	1.0	5514.0	2641.6920443425756
639	GO:0071482	5.55368e-01	0.7309420500391667	2	16	cellular response to light stimulus	BP	1.0	3119.8	1685.7884839148712
640	GO:0048598	5.58611e-01	0.8244249277234217	1	7	embryonic morphogenesis	BP	1.0	4239.4	2246.389220641037
641	GO:0022008	5.58990e-01	0.7276928869229725	2	16	neurogenesis	BP	1.0	3237.4	1503.8744947946122
642	GO:0070072	5.59823e-01	0.8206761821807533	1	8	vacuolar proton-transporting V-type ATPase complex assembly	BP	1.0	1131.8	435.9058814698421
643	GO:0048134	5.60979e-01	0.8226586606065069	1	7	germ-line cyst formation	BP	1.0	5158.9	4159.963029663037
644	GO:0022900	5.61188e-01	0.8196429100186435	1	8	electron transport chain	BP	1.0	1701.6	1079.0893078772488
645	GO:0006637	5.61445e-01	0.8223093354676396	1	7	acyl-CoA metabolic process	BP	1.0	1553.1	270.8955668948189
646	GO:0002785	5.61699e-01	0.8221189910396515	1	7	negative regulation of antimicrobial peptide production	BP	1.0	4169.1	3594.8450961489452
647	GO:0005977	5.62143e-01	0.8189172376604186	1	8	glycogen metabolic process	BP	1.0	3396.5	2355.448683372236
648	GO:0006390	5.64005e-01	0.8203843363656435	1	7	mitochondrial transcription	BP	1.0	2063.0	1085.6271393596817
649	GO:0035207	5.64051e-01	0.8203494247442668	1	7	negative regulation of hemocyte proliferation	BP	1.0	3445.7	2846.144043854307
650	GO:0032446	5.64835e-01	0.8197563693531918	1	7	protein modification by small protein conjugation	BP	1.0	2092.0	992.9059802993864
651	GO:0044255	5.64851e-01	0.8197442050599624	1	7	cellular lipid metabolic process	BP	1.0	3266.1	2114.60171383721
652	GO:0051156	5.65252e-01	0.8194407737625764	1	7	glucose 6-phosphate metabolic process	BP	1.0	1879.3	593.8382931129878
653	GO:0090309	5.65808e-01	0.8190192662057163	1	7	positive regulation of DNA methylation-dependent heterochromatin formation	BP	1.0	3002.6	1145.7815619720461
654	GO:0009913	5.65990e-01	0.8188806240909148	1	7	epidermal cell differentiation	BP	1.0	3857.6	1748.486517546194
655	GO:1902600	5.66483e-01	0.6186405023161792	5	51	proton transmembrane transport	BP	1.0	1725.5	1379.1425917397498
656	GO:0061640	5.66508e-01	0.8184871077535604	1	7	cytoskeleton-dependent cytokinesis	BP	1.0	2622.0	1639.270133757268
657	GO:0007398	5.67240e-01	0.8179301429046484	1	7	ectoderm development	BP	1.0	3961.1	2490.214071610909
658	GO:0008016	5.68425e-01	0.8170249835387886	1	7	regulation of heart contraction	BP	1.0	4557.7	2444.6986208812687
659	GO:0031629	5.68537e-01	0.8169393598772606	1	7	synaptic vesicle fusion to presynaptic active zone membrane	BP	1.0	2299.3	620.8753530956376
660	GO:0051168	5.68859e-01	0.816692774347074	1	7	nuclear export	BP	1.0	2140.1	905.0476591352095
661	GO:0006265	5.68972e-01	0.8166063367198245	1	7	DNA topological change	BP	1.0	3150.4	1219.6037831013407
662	GO:0090251	5.69139e-01	0.8164782094442136	1	7	protein localization involved in establishment of planar polarity	BP	1.0	6119.9	5629.627910276421
663	GO:1990542	5.70261e-01	0.8156166598131542	1	7	mitochondrial transmembrane transport	BP	1.0	2076.4	558.803787987687
664	GO:0008406	5.70968e-01	0.6665858490015146	3	27	gonad development	BP	1.0	4197.7	2510.111256203302
665	GO:0045448	5.71290e-01	0.8148245395384104	1	7	mitotic cell cycle, embryonic	BP	1.0	3540.4	1578.2711931679148
666	GO:0007100	5.71742e-01	0.8144752559557722	1	7	mitotic centrosome separation	BP	1.0	2830.3	833.8951140428212
667	GO:0007312	5.71855e-01	0.814388401976103	1	7	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification	BP	1.0	4950.9	3961.4854150782317
668	GO:0048060	5.71881e-01	0.8143680396598256	1	7	negative gravitaxis	BP	1.0	2835.1	887.6396354653051
669	GO:0046673	5.71910e-01	0.8143456262951674	1	7	negative regulation of compound eye retinal cell programmed cell death	BP	1.0	4334.4	2611.9533936523917
670	GO:0042386	5.72157e-01	0.8141550549792673	1	7	hemocyte differentiation	BP	1.0	3369.6	1560.1658205957153
671	GO:0019226	5.72476e-01	0.8139077210422476	1	7	transmission of nerve impulse	BP	1.0	3208.1	1716.3600545149884
672	GO:0097105	5.72591e-01	0.8138187897331739	1	7	presynaptic membrane assembly	BP	1.0	5251.7	1515.5406121047283
673	GO:0010941	5.72595e-01	0.8138161278502998	1	7	regulation of cell death	BP	1.0	2779.1	783.0040008238288
674	GO:0042690	5.72597e-01	0.8138146817538094	1	7	negative regulation of crystal cell differentiation	BP	1.0	3420.4	1195.1384686234787
675	GO:0016057	5.72597e-01	0.8138146676802571	1	7	regulation of membrane potential in photoreceptor cell	BP	1.0	4759.7	2021.8412905274322
676	GO:0045746	5.72647e-01	0.6345012488953026	4	37	negative regulation of Notch signaling pathway	BP	1.0	2941.2	2247.058667670528
677	GO:0006874	5.73344e-01	0.6648262497560203	3	26	cellular calcium ion homeostasis	BP	1.0	4252.8	4527.863681118602
678	GO:0036098	5.73931e-01	0.7129484311480974	2	17	male germ-line stem cell population maintenance	BP	1.0	3041.2	2291.37432506735
679	GO:0046907	5.76491e-01	0.7095928441830186	2	18	intracellular transport	BP	1.0	2269.3	1382.69329794168
680	GO:0042052	5.77263e-01	0.6302500310184925	4	36	rhabdomere development	BP	1.0	3484.9	2428.0147715180556
681	GO:0007527	5.78243e-01	0.7089234354322472	2	17	adult somatic muscle development	BP	1.0	3418.9	2743.929352344451
682	GO:0009631	5.78612e-01	0.8060822407982375	1	8	cold acclimation	BP	1.0	1300.6	598.6693447763965
683	GO:0006886	5.78818e-01	0.5422725209694504	12	114	intracellular protein transport	BP	1.0	2437.4	2002.0283003121724
684	GO:0006272	5.79345e-01	0.8054967174035212	1	8	leading strand elongation	BP	1.0	1617.0	1193.2393934160907
685	GO:0045167	5.80695e-01	0.7066186662710836	2	17	asymmetric protein localization involved in cell fate determination	BP	1.0	4209.9	2649.063805381573
686	GO:0006726	5.82366e-01	0.8030699180862361	1	8	eye pigment biosynthetic process	BP	1.0	1907.0	1133.689662120988
687	GO:0006612	5.82598e-01	0.6546868595525343	3	28	protein targeting to membrane	BP	1.0	1854.1	1303.951246036759
688	GO:0048665	5.83725e-01	0.8019709503472103	1	8	neuron fate specification	BP	1.0	3826.6	2717.074664850968
689	GO:0035152	5.84971e-01	0.8009597485793793	1	8	regulation of tube architecture, open tracheal system	BP	1.0	3813.1	3406.815794752484
