	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	Mean_Gene_Len	Stdv_Gene_Len
500	GO:0036090	4.55071e-01	8.96756e-01	1	5	cleavage furrow ingression	BP	1.00000e+00	2751.0	602.8
501	GO:0048499	4.55071e-01	8.96756e-01	1	5	synaptic vesicle membrane organization	BP	1.00000e+00	7363.2	3790.8
502	GO:0001742	4.55071e-01	8.96756e-01	1	5	oenocyte differentiation	BP	1.00000e+00	4263.6	1093.4
503	GO:0007210	4.55071e-01	8.96756e-01	1	5	serotonin receptor signaling pathway	BP	1.00000e+00	4223.8	573.3
504	GO:0035310	4.55071e-01	8.96756e-01	1	5	notum cell fate specification	BP	1.00000e+00	4496.4	1377.8
505	GO:0042688	4.55071e-01	8.96756e-01	1	5	crystal cell differentiation	BP	1.00000e+00	5078.8	2594.9
506	GO:0048311	4.55071e-01	8.96756e-01	1	5	mitochondrion distribution	BP	1.00000e+00	5409.4	4537.4
507	GO:0048546	4.55071e-01	8.96756e-01	1	5	digestive tract morphogenesis	BP	1.00000e+00	4105.8	1073.6
508	GO:0048699	4.55071e-01	8.96756e-01	1	5	generation of neurons	BP	1.00000e+00	4001.2	1143.7
509	GO:0007414	4.55071e-01	8.96756e-01	1	5	axonal defasciculation	BP	1.00000e+00	4796.8	1099.9
510	GO:0045873	4.55071e-01	8.96756e-01	1	5	negative regulation of sevenless signaling pathway	BP	1.00000e+00	4525.6	1403.9
511	GO:0008335	4.55071e-01	8.96756e-01	1	5	female germline ring canal stabilization	BP	1.00000e+00	8989.6	10849.8
512	GO:0010526	4.55071e-01	8.96756e-01	1	5	negative regulation of transposition, RNA-mediated	BP	1.00000e+00	3493.4	823.3
513	GO:0042065	4.55071e-01	8.96756e-01	1	5	glial cell growth	BP	1.00000e+00	5754.2	5225.5
514	GO:0007344	4.55071e-01	8.96756e-01	1	5	pronuclear fusion	BP	1.00000e+00	4285.2	1877.0
515	GO:0050830	4.57601e-01	7.20900e-01	5	48	defense response to Gram-positive bacterium	BP	1.00000e+00	1482.2	1335.7
516	GO:0019509	4.58697e-01	8.91212e-01	1	6	L-methionine salvage from methylthioadenosine	BP	1.00000e+00	1031.8	256.1
517	GO:0007088	4.59443e-01	7.68348e-01	3	22	regulation of mitotic nuclear division	BP	1.00000e+00	3275.4	2695.8
518	GO:1903688	4.61856e-01	7.19017e-01	5	40	positive regulation of border follicle cell migration	BP	1.00000e+00	4032.8	2344.2
519	GO:0007166	4.63182e-01	7.37466e-01	4	31	cell surface receptor signaling pathway	BP	1.00000e+00	2872.8	2196.3
520	GO:0007435	4.63583e-01	7.02953e-01	6	48	salivary gland morphogenesis	BP	1.00000e+00	3497.9	1733.0
521	GO:0002814	4.64562e-01	8.88026e-01	1	6	negative regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	BP	1.00000e+00	1580.8	1022.8
522	GO:0007494	4.67341e-01	7.33918e-01	4	31	midgut development	BP	1.00000e+00	3822.6	1711.3
523	GO:0016126	4.69020e-01	8.85564e-01	1	6	sterol biosynthetic process	BP	1.00000e+00	1318.0	678.1
524	GO:0019915	4.69260e-01	8.03752e-01	2	14	lipid storage	BP	1.00000e+00	2424.0	1111.7
525	GO:0042691	4.69345e-01	8.85383e-01	1	6	positive regulation of crystal cell differentiation	BP	1.00000e+00	3721.8	3090.7
526	GO:0005978	4.69603e-01	8.85240e-01	1	6	glycogen biosynthetic process	BP	1.00000e+00	2361.0	1447.3
527	GO:0061060	4.69846e-01	7.31375e-01	4	32	negative regulation of peptidoglycan recognition protein signaling pathway	BP	1.00000e+00	2838.3	2227.6
528	GO:0046330	4.74881e-01	7.27032e-01	4	32	positive regulation of JNK cascade	BP	1.00000e+00	2805.5	1591.3
529	GO:0045198	4.74944e-01	8.82240e-01	1	6	establishment of epithelial cell apical/basal polarity	BP	1.00000e+00	5034.8	4581.9
530	GO:0060074	4.76166e-01	8.81546e-01	1	6	synapse maturation	BP	1.00000e+00	3121.2	1721.8
531	GO:0016540	4.76223e-01	8.81514e-01	1	6	protein autoprocessing	BP	1.00000e+00	3239.0	2501.0
532	GO:0098930	4.76600e-01	8.81299e-01	1	6	axonal transport	BP	1.00000e+00	2161.8	1350.9
533	GO:0030308	4.77034e-01	7.97904e-01	2	14	negative regulation of cell growth	BP	1.00000e+00	3723.0	1992.8
534	GO:0030720	4.77840e-01	7.97291e-01	2	14	oocyte localization involved in germarium-derived egg chamber formation	BP	1.00000e+00	4372.5	2384.4
535	GO:0006890	4.78043e-01	7.52484e-01	3	23	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	BP	1.00000e+00	2048.0	881.3
536	GO:0034614	4.79821e-01	8.79457e-01	1	6	cellular response to reactive oxygen species	BP	1.00000e+00	1482.0	621.1
537	GO:0034067	4.80327e-01	8.79165e-01	1	6	protein localization to Golgi apparatus	BP	1.00000e+00	1723.0	1117.2
538	GO:0045199	4.81634e-01	8.78411e-01	1	6	maintenance of epithelial cell apical/basal polarity	BP	1.00000e+00	1649.7	855.1
539	GO:0042632	4.83232e-01	7.92018e-01	2	15	cholesterol homeostasis	BP	1.00000e+00	3219.5	2530.6
540	GO:0007638	4.83289e-01	7.93129e-01	2	14	mechanosensory behavior	BP	1.00000e+00	4640.4	2281.9
541	GO:0016973	4.85373e-01	7.89356e-01	2	16	poly(A)+ mRNA export from nucleus	BP	1.00000e+00	2289.8	1757.1
542	GO:0030509	4.85775e-01	7.91215e-01	2	14	BMP signaling pathway	BP	1.00000e+00	3457.7	1801.9
543	GO:0060395	4.85775e-01	7.91215e-01	2	14	SMAD protein signal transduction	BP	1.00000e+00	3214.4	864.1
544	GO:0003383	4.87082e-01	7.90205e-01	2	14	apical constriction	BP	1.00000e+00	3951.0	1488.5
545	GO:0016063	4.87313e-01	7.88858e-01	2	15	rhodopsin biosynthetic process	BP	1.00000e+00	2453.4	1709.4
546	GO:0048640	4.87710e-01	8.74864e-01	1	6	negative regulation of developmental growth	BP	1.00000e+00	2385.3	1211.9
547	GO:0007368	4.88592e-01	8.74343e-01	1	6	determination of left/right symmetry	BP	1.00000e+00	2361.3	1163.1
548	GO:0030011	4.89412e-01	8.73858e-01	1	6	maintenance of cell polarity	BP	1.00000e+00	2283.3	1239.9
549	GO:0000070	4.90164e-01	7.13664e-01	4	32	mitotic sister chromatid segregation	BP	1.00000e+00	3130.6	1530.8
550	GO:0035176	4.91262e-01	8.72759e-01	1	6	social behavior	BP	1.00000e+00	4095.7	2604.1
551	GO:2000736	4.93476e-01	7.84035e-01	2	15	regulation of stem cell differentiation	BP	1.00000e+00	2663.3	1513.0
552	GO:0035435	4.93558e-01	7.83970e-01	2	15	phosphate ion transmembrane transport	BP	1.00000e+00	1593.8	646.4
553	GO:0042325	4.94737e-01	8.70678e-01	1	6	regulation of phosphorylation	BP	1.00000e+00	3358.2	2117.8
554	GO:0008156	4.95896e-01	8.66958e-01	1	7	negative regulation of DNA replication	BP	1.00000e+00	1688.6	1346.2
555	GO:0051496	4.96851e-01	8.69401e-01	1	6	positive regulation of stress fiber assembly	BP	1.00000e+00	3906.7	2455.2
556	GO:0015937	4.98586e-01	8.68346e-01	1	6	coenzyme A biosynthetic process	BP	1.00000e+00	1802.2	833.8
557	GO:0048478	4.98781e-01	8.68227e-01	1	6	replication fork protection	BP	1.00000e+00	2542.2	1553.5
558	GO:0006310	4.99231e-01	7.79476e-01	2	15	DNA recombination	BP	1.00000e+00	2414.1	1315.7
559	GO:0007052	4.99614e-01	6.69484e-01	6	51	mitotic spindle organization	BP	1.00000e+00	3111.7	2375.4
560	GO:0007298	5.00099e-01	6.26517e-01	11	95	border follicle cell migration	BP	1.00000e+00	3820.9	2313.3
561	GO:0006909	5.01067e-01	7.32344e-01	3	24	phagocytosis	BP	1.00000e+00	3050.0	2421.9
562	GO:0071805	5.01407e-01	7.03647e-01	4	32	potassium ion transmembrane transport	BP	1.00000e+00	3425.2	1473.1
563	GO:0008052	5.02313e-01	8.66062e-01	1	6	sensory organ boundary specification	BP	1.00000e+00	2907.7	1371.1
564	GO:0006898	5.04548e-01	7.75217e-01	2	15	receptor-mediated endocytosis	BP	1.00000e+00	4397.9	3498.5
565	GO:0007140	5.05069e-01	7.28870e-01	3	24	male meiotic nuclear division	BP	1.00000e+00	2802.4	1831.7
566	GO:0019430	5.06480e-01	8.60328e-01	1	7	removal of superoxide radicals	BP	1.00000e+00	998.6	246.1
567	GO:0044804	5.10057e-01	8.61233e-01	1	6	autophagy of nucleus	BP	1.00000e+00	1845.7	462.7
568	GO:0009247	5.12921e-01	8.59418e-01	1	6	glycolipid biosynthetic process	BP	1.00000e+00	1696.8	224.6
569	GO:0001748	5.13051e-01	8.59336e-01	1	6	insect visual primordium development	BP	1.00000e+00	3379.5	1836.6
570	GO:1990182	5.13329e-01	8.59158e-01	1	6	exosomal secretion	BP	1.00000e+00	2094.3	586.0
571	GO:0090305	5.13906e-01	8.55548e-01	1	7	nucleic acid phosphodiester bond hydrolysis	BP	1.00000e+00	1444.7	1112.1
572	GO:0009266	5.14064e-01	8.58689e-01	1	6	response to temperature stimulus	BP	1.00000e+00	3778.3	1259.0
573	GO:0002121	5.14176e-01	7.67389e-01	2	15	inter-male aggressive behavior	BP	1.00000e+00	3319.9	2097.2
574	GO:0006616	5.14538e-01	8.55137e-01	1	7	SRP-dependent cotranslational protein targeting to membrane, translocation	BP	1.00000e+00	1372.4	659.9
575	GO:0043433	5.15032e-01	8.58070e-01	1	6	negative regulation of DNA-binding transcription factor activity	BP	1.00000e+00	3067.8	1242.5
576	GO:2000647	5.15450e-01	8.57802e-01	1	6	negative regulation of stem cell proliferation	BP	1.00000e+00	3195.3	935.0
577	GO:0002807	5.15612e-01	8.57698e-01	1	6	positive regulation of antimicrobial peptide biosynthetic process	BP	1.00000e+00	2515.8	997.6
578	GO:0008593	5.15712e-01	8.57634e-01	1	6	regulation of Notch signaling pathway	BP	1.00000e+00	2754.8	1345.2
579	GO:0061909	5.15855e-01	8.54276e-01	1	7	autophagosome-lysosome fusion	BP	1.00000e+00	1943.9	1779.5
580	GO:0048513	5.16331e-01	8.57236e-01	1	6	animal organ development	BP	1.00000e+00	3467.7	1568.7
581	GO:0007276	5.16399e-01	8.57193e-01	1	6	gamete generation	BP	1.00000e+00	3987.8	3491.6
582	GO:0006497	5.16402e-01	8.57191e-01	1	6	protein lipidation	BP	1.00000e+00	2056.7	242.4
583	GO:0043703	5.16425e-01	8.57176e-01	1	6	photoreceptor cell fate determination	BP	1.00000e+00	3592.7	1687.8
584	GO:0051453	5.16542e-01	8.57101e-01	1	6	regulation of intracellular pH	BP	1.00000e+00	3349.3	1149.2
585	GO:0051294	5.16573e-01	8.57081e-01	1	6	establishment of spindle orientation	BP	1.00000e+00	4015.3	1998.0
586	GO:0016321	5.16729e-01	7.65287e-01	2	15	female meiosis chromosome segregation	BP	1.00000e+00	3574.4	2042.0
587	GO:0038004	5.16846e-01	8.56905e-01	1	6	epidermal growth factor receptor ligand maturation	BP	1.00000e+00	2385.3	697.1
588	GO:0008592	5.16880e-01	8.56883e-01	1	6	regulation of Toll signaling pathway	BP	1.00000e+00	2350.8	504.7
589	GO:0046701	5.16889e-01	8.56878e-01	1	6	insecticide catabolic process	BP	1.00000e+00	2053.0	347.7
590	GO:0007188	5.17011e-01	7.65055e-01	2	15	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	1.00000e+00	2389.3	779.2
591	GO:0007450	5.17290e-01	8.56619e-01	1	6	dorsal/ventral pattern formation, imaginal disc	BP	1.00000e+00	3018.3	1076.5
592	GO:0043984	5.17347e-01	8.56582e-01	1	6	histone H4-K16 acetylation	BP	1.00000e+00	3283.2	996.4
593	GO:0008654	5.17356e-01	8.56576e-01	1	6	phospholipid biosynthetic process	BP	1.00000e+00	3519.7	1803.7
594	GO:0035172	5.17360e-01	8.56573e-01	1	6	hemocyte proliferation	BP	1.00000e+00	4566.3	2920.3
595	GO:0045465	5.17388e-01	8.56556e-01	1	6	R8 cell differentiation	BP	1.00000e+00	4218.2	1520.7
596	GO:0050850	5.17395e-01	8.56551e-01	1	6	positive regulation of calcium-mediated signaling	BP	1.00000e+00	3373.2	1099.0
597	GO:0046665	5.17395e-01	8.56551e-01	1	6	amnioserosa maintenance	BP	1.00000e+00	5061.5	1703.8
598	GO:2000370	5.17395e-01	8.56551e-01	1	6	positive regulation of clathrin-dependent endocytosis	BP	1.00000e+00	4539.5	1645.8
599	GO:0035262	5.17395e-01	8.56551e-01	1	6	gonad morphogenesis	BP	1.00000e+00	4020.3	1074.3
600	GO:0045677	5.17395e-01	8.56551e-01	1	6	negative regulation of R7 cell differentiation	BP	1.00000e+00	4172.0	1070.0
601	GO:0035309	5.17395e-01	8.56551e-01	1	6	wing and notum subfield formation	BP	1.00000e+00	3677.3	1082.2
602	GO:0008283	5.17680e-01	8.53078e-01	1	7	cell population proliferation	BP	1.00000e+00	1747.9	1220.4
603	GO:0016325	5.18243e-01	7.64035e-01	2	15	oocyte microtubule cytoskeleton organization	BP	1.00000e+00	3781.3	2193.4
604	GO:0007315	5.18849e-01	7.63534e-01	2	15	pole plasm assembly	BP	1.00000e+00	3351.7	1916.0
605	GO:0051726	5.18930e-01	6.66748e-01	5	42	regulation of cell cycle	BP	1.00000e+00	2686.1	1456.3
606	GO:0032465	5.20523e-01	7.62144e-01	2	15	regulation of cytokinesis	BP	1.00000e+00	3874.9	3492.2
607	GO:0045433	5.20695e-01	7.62002e-01	2	15	male courtship behavior, veined wing generated song production	BP	1.00000e+00	4857.9	2836.6
608	GO:0006123	5.20882e-01	7.56319e-01	2	22	mitochondrial electron transport, cytochrome c to oxygen	BP	1.00000e+00	707.7	370.5
609	GO:0045475	5.21437e-01	6.36632e-01	7	61	locomotor rhythm	BP	1.00000e+00	3807.5	2551.1
610	GO:0048190	5.23499e-01	6.46760e-01	6	52	wing disc dorsal/ventral pattern formation	BP	1.00000e+00	3767.4	2450.7
611	GO:0007628	5.24276e-01	7.59012e-01	2	15	adult walking behavior	BP	1.00000e+00	5221.1	4078.7
612	GO:0035017	5.24719e-01	7.58641e-01	2	15	cuticle pattern formation	BP	1.00000e+00	3984.8	1534.0
613	GO:0019953	5.25575e-01	5.68394e-01	20	220	sexual reproduction	BP	1.00000e+00	1180.0	867.9
614	GO:0017183	5.28005e-01	8.46174e-01	1	7	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	BP	1.00000e+00	1566.7	1050.0
615	GO:0048846	5.31796e-01	8.43586e-01	1	7	axon extension involved in axon guidance	BP	1.00000e+00	4887.6	3265.6
616	GO:0007402	5.34117e-01	8.41987e-01	1	7	ganglion mother cell fate determination	BP	1.00000e+00	5016.1	4270.3
617	GO:0007626	5.35119e-01	7.48684e-01	2	16	locomotory behavior	BP	1.00000e+00	3139.1	2314.1
618	GO:0030866	5.37195e-01	6.69898e-01	4	34	cortical actin cytoskeleton organization	BP	1.00000e+00	3561.2	1830.2
619	GO:0006646	5.38236e-01	8.39122e-01	1	7	phosphatidylethanolamine biosynthetic process	BP	1.00000e+00	2010.0	798.3
620	GO:0050766	5.39799e-01	8.38026e-01	1	7	positive regulation of phagocytosis	BP	1.00000e+00	2680.9	1551.3
621	GO:0042254	5.40201e-01	7.43284e-01	2	17	ribosome biogenesis	BP	1.00000e+00	1762.0	922.9
622	GO:0016192	5.42043e-01	5.70731e-01	14	132	vesicle-mediated transport	BP	1.00000e+00	2091.8	1440.8
623	GO:0050482	5.42280e-01	8.36275e-01	1	7	arachidonic acid secretion	BP	1.00000e+00	1311.4	329.5
624	GO:0034976	5.42649e-01	6.64359e-01	4	35	response to endoplasmic reticulum stress	BP	1.00000e+00	3114.9	2380.0
625	GO:0000472	5.43858e-01	8.32464e-01	1	8	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.00000e+00	1215.8	721.3
626	GO:0000480	5.43858e-01	8.32464e-01	1	8	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.00000e+00	1215.8	721.3
627	GO:0006020	5.43969e-01	8.35076e-01	1	7	inositol metabolic process	BP	1.00000e+00	1845.7	1401.5
628	GO:0006814	5.45854e-01	6.25133e-01	6	52	sodium ion transport	BP	1.00000e+00	2307.4	1563.3
629	GO:0046426	5.46056e-01	7.39190e-01	2	16	negative regulation of receptor signaling pathway via JAK-STAT	BP	1.00000e+00	3404.3	1937.2
630	GO:0048856	5.47701e-01	6.89841e-01	3	25	anatomical structure development	BP	1.00000e+00	2855.2	1457.7
631	GO:0000290	5.47764e-01	8.32359e-01	1	7	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1.00000e+00	2488.9	1506.5
632	GO:0110069	5.49466e-01	8.31131e-01	1	7	syncytial embryo cellularization	BP	1.00000e+00	2950.6	1858.3
633	GO:0045216	5.49975e-01	8.30762e-01	1	7	cell-cell junction organization	BP	1.00000e+00	3533.1	1901.5
634	GO:0035074	5.51712e-01	8.29501e-01	1	7	pupation	BP	1.00000e+00	2770.6	1590.9
635	GO:0007525	5.52787e-01	6.85076e-01	3	25	somatic muscle development	BP	1.00000e+00	6199.7	9607.6
636	GO:0035208	5.53948e-01	8.27866e-01	1	7	positive regulation of hemocyte proliferation	BP	1.00000e+00	2395.0	1331.7
637	GO:0006000	5.54045e-01	8.27795e-01	1	7	fructose metabolic process	BP	1.00000e+00	1571.0	642.1
638	GO:0016330	5.54695e-01	8.27318e-01	1	7	second mitotic wave involved in compound eye morphogenesis	BP	1.00000e+00	5514.0	2641.7
639	GO:0071482	5.55368e-01	7.30942e-01	2	16	cellular response to light stimulus	BP	1.00000e+00	3119.8	1685.8
640	GO:0048598	5.58611e-01	8.24425e-01	1	7	embryonic morphogenesis	BP	1.00000e+00	4239.4	2246.4
641	GO:0022008	5.58990e-01	7.27693e-01	2	16	neurogenesis	BP	1.00000e+00	3237.4	1503.9
642	GO:0070072	5.59823e-01	8.20676e-01	1	8	vacuolar proton-transporting V-type ATPase complex assembly	BP	1.00000e+00	1131.8	435.9
643	GO:0048134	5.60979e-01	8.22659e-01	1	7	germ-line cyst formation	BP	1.00000e+00	5158.9	4160.0
644	GO:0022900	5.61188e-01	8.19643e-01	1	8	electron transport chain	BP	1.00000e+00	1701.6	1079.1
645	GO:0006637	5.61445e-01	8.22309e-01	1	7	acyl-CoA metabolic process	BP	1.00000e+00	1553.1	270.9
646	GO:0002785	5.61699e-01	8.22119e-01	1	7	negative regulation of antimicrobial peptide production	BP	1.00000e+00	4169.1	3594.8
647	GO:0005977	5.62143e-01	8.18917e-01	1	8	glycogen metabolic process	BP	1.00000e+00	3396.5	2355.4
648	GO:0006390	5.64005e-01	8.20384e-01	1	7	mitochondrial transcription	BP	1.00000e+00	2063.0	1085.6
649	GO:0035207	5.64051e-01	8.20349e-01	1	7	negative regulation of hemocyte proliferation	BP	1.00000e+00	3445.7	2846.1
650	GO:0032446	5.64835e-01	8.19756e-01	1	7	protein modification by small protein conjugation	BP	1.00000e+00	2092.0	992.9
651	GO:0044255	5.64851e-01	8.19744e-01	1	7	cellular lipid metabolic process	BP	1.00000e+00	3266.1	2114.6
652	GO:0051156	5.65252e-01	8.19441e-01	1	7	glucose 6-phosphate metabolic process	BP	1.00000e+00	1879.3	593.8
653	GO:0090309	5.65808e-01	8.19019e-01	1	7	positive regulation of DNA methylation-dependent heterochromatin formation	BP	1.00000e+00	3002.6	1145.8
654	GO:0009913	5.65990e-01	8.18881e-01	1	7	epidermal cell differentiation	BP	1.00000e+00	3857.6	1748.5
655	GO:1902600	5.66483e-01	6.18641e-01	5	51	proton transmembrane transport	BP	1.00000e+00	1725.5	1379.1
656	GO:0061640	5.66508e-01	8.18487e-01	1	7	cytoskeleton-dependent cytokinesis	BP	1.00000e+00	2622.0	1639.3
657	GO:0007398	5.67240e-01	8.17930e-01	1	7	ectoderm development	BP	1.00000e+00	3961.1	2490.2
658	GO:0008016	5.68425e-01	8.17025e-01	1	7	regulation of heart contraction	BP	1.00000e+00	4557.7	2444.7
659	GO:0031629	5.68537e-01	8.16939e-01	1	7	synaptic vesicle fusion to presynaptic active zone membrane	BP	1.00000e+00	2299.3	620.9
660	GO:0051168	5.68859e-01	8.16693e-01	1	7	nuclear export	BP	1.00000e+00	2140.1	905.0
661	GO:0006265	5.68972e-01	8.16606e-01	1	7	DNA topological change	BP	1.00000e+00	3150.4	1219.6
662	GO:0090251	5.69139e-01	8.16478e-01	1	7	protein localization involved in establishment of planar polarity	BP	1.00000e+00	6119.9	5629.6
663	GO:1990542	5.70261e-01	8.15617e-01	1	7	mitochondrial transmembrane transport	BP	1.00000e+00	2076.4	558.8
664	GO:0008406	5.70968e-01	6.66586e-01	3	27	gonad development	BP	1.00000e+00	4197.7	2510.1
665	GO:0045448	5.71290e-01	8.14825e-01	1	7	mitotic cell cycle, embryonic	BP	1.00000e+00	3540.4	1578.3
666	GO:0007100	5.71742e-01	8.14475e-01	1	7	mitotic centrosome separation	BP	1.00000e+00	2830.3	833.9
667	GO:0007312	5.71855e-01	8.14388e-01	1	7	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification	BP	1.00000e+00	4950.9	3961.5
668	GO:0048060	5.71881e-01	8.14368e-01	1	7	negative gravitaxis	BP	1.00000e+00	2835.1	887.6
669	GO:0046673	5.71910e-01	8.14346e-01	1	7	negative regulation of compound eye retinal cell programmed cell death	BP	1.00000e+00	4334.4	2612.0
670	GO:0042386	5.72157e-01	8.14155e-01	1	7	hemocyte differentiation	BP	1.00000e+00	3369.6	1560.2
671	GO:0019226	5.72476e-01	8.13908e-01	1	7	transmission of nerve impulse	BP	1.00000e+00	3208.1	1716.4
672	GO:0097105	5.72591e-01	8.13819e-01	1	7	presynaptic membrane assembly	BP	1.00000e+00	5251.7	1515.5
673	GO:0010941	5.72595e-01	8.13816e-01	1	7	regulation of cell death	BP	1.00000e+00	2779.1	783.0
674	GO:0042690	5.72597e-01	8.13815e-01	1	7	negative regulation of crystal cell differentiation	BP	1.00000e+00	3420.4	1195.1
675	GO:0016057	5.72597e-01	8.13815e-01	1	7	regulation of membrane potential in photoreceptor cell	BP	1.00000e+00	4759.7	2021.8
676	GO:0045746	5.72647e-01	6.34501e-01	4	37	negative regulation of Notch signaling pathway	BP	1.00000e+00	2941.2	2247.1
677	GO:0006874	5.73344e-01	6.64826e-01	3	26	cellular calcium ion homeostasis	BP	1.00000e+00	4252.8	4527.9
678	GO:0036098	5.73931e-01	7.12948e-01	2	17	male germ-line stem cell population maintenance	BP	1.00000e+00	3041.2	2291.4
679	GO:0046907	5.76491e-01	7.09593e-01	2	18	intracellular transport	BP	1.00000e+00	2269.3	1382.7
680	GO:0042052	5.77263e-01	6.30250e-01	4	36	rhabdomere development	BP	1.00000e+00	3484.9	2428.0
681	GO:0007527	5.78243e-01	7.08923e-01	2	17	adult somatic muscle development	BP	1.00000e+00	3418.9	2743.9
682	GO:0009631	5.78612e-01	8.06082e-01	1	8	cold acclimation	BP	1.00000e+00	1300.6	598.7
683	GO:0006886	5.78818e-01	5.42273e-01	12	114	intracellular protein transport	BP	1.00000e+00	2437.4	2002.0
684	GO:0006272	5.79345e-01	8.05497e-01	1	8	leading strand elongation	BP	1.00000e+00	1617.0	1193.2
685	GO:0045167	5.80695e-01	7.06619e-01	2	17	asymmetric protein localization involved in cell fate determination	BP	1.00000e+00	4209.9	2649.1
686	GO:0006726	5.82366e-01	8.03070e-01	1	8	eye pigment biosynthetic process	BP	1.00000e+00	1907.0	1133.7
687	GO:0006612	5.82598e-01	6.54687e-01	3	28	protein targeting to membrane	BP	1.00000e+00	1854.1	1304.0
688	GO:0048665	5.83725e-01	8.01971e-01	1	8	neuron fate specification	BP	1.00000e+00	3826.6	2717.1
689	GO:0035152	5.84971e-01	8.00960e-01	1	8	regulation of tube architecture, open tracheal system	BP	1.00000e+00	3813.1	3406.8
690	GO:0040011	5.85023e-01	6.22460e-01	4	36	locomotion	BP	1.00000e+00	5614.8	8498.1
691	GO:0003382	5.87473e-01	7.98919e-01	1	8	epithelial cell morphogenesis	BP	1.00000e+00	3035.4	2115.7
692	GO:0007426	5.90643e-01	6.97157e-01	2	17	tracheal outgrowth, open tracheal system	BP	1.00000e+00	3409.4	1544.3
693	GO:0006998	5.90995e-01	7.96020e-01	1	8	nuclear envelope organization	BP	1.00000e+00	2157.2	959.6
694	GO:0000281	5.92742e-01	5.93160e-01	5	46	mitotic cytokinesis	BP	1.00000e+00	2763.4	1546.6
695	GO:0007254	5.92827e-01	6.95054e-01	2	17	JNK cascade	BP	1.00000e+00	2917.5	1294.6
696	GO:0045819	5.93973e-01	7.91088e-01	1	9	positive regulation of glycogen catabolic process	BP	1.00000e+00	2516.2	1648.1
697	GO:0007319	5.94973e-01	7.92710e-01	1	8	negative regulation of oskar mRNA translation	BP	1.00000e+00	3098.8	1233.4
698	GO:0008586	5.95490e-01	5.90331e-01	5	46	imaginal disc-derived wing vein morphogenesis	BP	1.00000e+00	4572.6	3060.2
699	GO:0019432	5.95596e-01	7.92188e-01	1	8	triglyceride biosynthetic process	BP	1.00000e+00	2805.8	2167.0
700	GO:0017158	5.99903e-01	7.88555e-01	1	8	regulation of calcium ion-dependent exocytosis	BP	1.00000e+00	2917.4	1448.1
701	GO:0098655	6.01099e-01	7.87538e-01	1	8	cation transmembrane transport	BP	1.00000e+00	4418.2	2626.3
702	GO:0018991	6.01535e-01	7.82651e-01	1	10	oviposition	BP	1.00000e+00	1934.8	2155.8
703	GO:0007472	6.01993e-01	6.35745e-01	3	27	wing disc morphogenesis	BP	1.00000e+00	3378.2	1366.0
704	GO:0046628	6.02434e-01	6.84678e-01	2	18	positive regulation of insulin receptor signaling pathway	BP	1.00000e+00	2848.8	1989.5
705	GO:0042381	6.03383e-01	7.85586e-01	1	8	hemolymph coagulation	BP	1.00000e+00	3312.2	3278.9
706	GO:0045874	6.03648e-01	7.85359e-01	1	8	positive regulation of sevenless signaling pathway	BP	1.00000e+00	5902.4	3781.5
707	GO:0050803	6.04994e-01	6.82149e-01	2	18	regulation of synapse structure or activity	BP	1.00000e+00	4021.8	2351.6
708	GO:0019730	6.05142e-01	7.84074e-01	1	8	antimicrobial humoral response	BP	1.00000e+00	2652.0	1406.9
709	GO:0018401	6.05172e-01	6.32498e-01	3	27	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	BP	1.00000e+00	1876.7	479.5
710	GO:0030048	6.05223e-01	7.84004e-01	1	8	actin filament-based movement	BP	1.00000e+00	3613.4	2317.0
711	GO:0048803	6.06073e-01	6.81080e-01	2	18	imaginal disc-derived male genitalia morphogenesis	BP	1.00000e+00	3895.9	2621.4
712	GO:2000377	6.06598e-01	7.82817e-01	1	8	regulation of reactive oxygen species metabolic process	BP	1.00000e+00	4203.0	3181.8
713	GO:0006006	6.07056e-01	6.80104e-01	2	18	glucose metabolic process	BP	1.00000e+00	1686.1	580.1
714	GO:0008363	6.08955e-01	6.76472e-01	2	20	larval chitin-based cuticle development	BP	1.00000e+00	1900.3	1363.0
715	GO:0045176	6.09292e-01	6.77876e-01	2	18	apical protein localization	BP	1.00000e+00	4060.2	2451.1
716	GO:0055093	6.09741e-01	7.77502e-01	1	9	response to hyperoxia	BP	1.00000e+00	1498.7	776.7
717	GO:0000076	6.13265e-01	7.76991e-01	1	8	DNA replication checkpoint signaling	BP	1.00000e+00	4717.1	3992.7
718	GO:0006303	6.15076e-01	7.75389e-01	1	8	double-strand break repair via nonhomologous end joining	BP	1.00000e+00	2524.6	1015.4
719	GO:0048047	6.17391e-01	7.70686e-01	1	9	mating behavior, sex discrimination	BP	1.00000e+00	2447.9	1516.8
